Complexity_level,text
L-F,[ - is that if a predetor is close it will turn over to blend in- ]
L-F,[ - is it flips over- ]
L-F,looked like the start of a bee hive
L-F,"The trees get nutrious y the water feeding the roots, and the sun!"
L-F,"There can be a lot of different animals.
[ - insects are anials too.- ] If insect are animals there is so many types of animals like grass hoppers,ants mousqutioand other different insects ."
L-F,They have sounds that they make!
L-F,A mousqutio is a arachnid so is a scopein and a spider.
L-F,"The animals and insects that live in the courtyard are mainly birds, bees, grasshoppers, ants and antholes, and possibly some arachnids."
L-F,the answer is the sun pushes the air on our body and they call it wind
L-F,"yes
[ - is- ] yes during oter sesings in winter ther fur might white or oter colers"
L-F," the evidence of how moss is fuzzy
"
L-F,well jack you see air you see it everywhere. and air s everthing. and plus air is the first thing that you see in the morning when you wake up!
L-F,"A dark green colour with a tint of yellow, like that of moss. Dark moss green colour: A pale grey is hgreen color, like that of lichen."
L-F,"a small flowerless green plant of the division Bryophyta, which comprises the mosses and liverworts."
L-F,mosquito bites can be so powerfull that they can crush blood vesls.
L-F,"know I know why mosquito bites itch so much.
mosquitos are so annoying.
the itchyness can last for so long when the real bit part is only a few seconds!!
mosquitos."
L-F,the mosquito is just trying to get food
L-F,"[ - the mosquitos can spred a deathly illness though. So, if you see a moquito sucking out someone's blood, kill it.-]"
L-F,the bit ecan be deadly pisonis
L-F,Ant h hills are non living
L-F,Anthills are nonliving!
L-F,Beehives ar nonliving!
L-F,Beehives are nonliving. The bees just live in which does not make the Beehive living.
L-F,Ant hills are nonliving
L-F,Bees polinate flowers for other animals and us.
L-F,[ - is many apples rot because the weather is changing - ]
L-F,"Spores are carried by the wind. Then, it grows into moss."
L-F,I think you miss understand what spores are. Spores are kind of like the seeds for moss exept there're microscphic.
L-F,Ad a midrib is..: Alarge strengthened vein along the midline of a leaf.
L-F,Moss spores spread onto certain things and they need sun and water to help them grow
L-F,Are all beehives edible
L-F,"I learned that there are over 22,000 different types of moss, but we mostly see here in ny fire moss and Ceratodon purpureus moss."
L-F,"[some trees are very slow and takes 20 to30 years, some reach to full size 10-15 years.it's growth depends on what type of tree it is."
L-F,I think spiders climb walls by gripping into cracks with their legs.
L-F,theere is millions of ants thats how
L-F,ant hills are made of dirt clay and some times pine nedles!!!
L-F,Ant hills can also be built out of sand.
L-F,[ - is that the enviormet is good here at this time .- ]
L-F,I dont think metal ever lived.
L-F,[ - Newly hatched eggs become slaves and only Queens can lay eggs.- ]
L-F,It's a seedless plant. It has spores.
L-F,Baby ants are light colored when they are babys and when they get older they get darker
L-F,I already know that queen ants are made by eating a spcific type of food-weet food!
L-F,"ants are a very light color when they hatch from the egg, but they grow darker as they get older."
L-F,ants love sweet things such as fruit.
L-F,there can be thousand of ants in one ant hill with ony one queen!
L-F,the queen ant lays all the eggs
L-F,They lay thousends of eggs a day.
L-F,ants eat fruity stuff like fruit and other stuff
L-F,[ - A Daddy long legs fangs are to short to bite people but there tails are have been so deadly with venom.- ]
L-F,Daddy long legs are OPILIONE not spiders.
L-F,Anthills can shelter thousands o ant
L-F,[ - is maybe that the male might become king of the ants- ]
L-F,"[ - There are over 12,000 kinds of ants. Males have wings. Females don't have wings and when the queen dies the colony falls apart.- ]"
L-F,Rhizoids are the super thin roots that hold the moss in place. They aren't very strong so you could pick it up without struggle.
L-F,Rhizoids attach the moss on whatever it's growing on.
L-F,[ - poison is used to scare predetors away or else the predotor will dye slowly- ]
L-F,[ - every living thing has energy- ]
L-F,When I watched a brain pop video I learned that seedless plants have spores. Spores are kind of like the seeds for seedless plant exept they're microscphic.
L-F,"[ - Moss grows and spreads called ""spores."" They're special reproductive cells that grow on moss. Since the spores are VERY light, the wind blows th spores away, creating more moss.- ]"
L-F,Moss can grow anywhere even on trees and rocks.
L-F,ants will also eat threr ownkind whe the die
L-F,Ants eat worms.
L-F,i found a video of a tree that grows 40 diffrent stone fruits the the way the man who made the tree was he got a branch from each fruit tree and put them together with plastic wrap and it took 3 years for the tree to grow and it growd all by itself
L-F,The raise of the sun are so powerful that even some of Jupiter.The raise feeds all of the producers and animals.
L-F,ants used ant hills for bad weather they alos used it for store food in ant hills.
L-F,i now have found ut that they also use co2 to make there sugar to.
L-F,i just found out they give off oxegen into the air which is what we breath in .
L-F,Some ants build there ant hills by weaving leaves togther
L-F,"A swarm of army ants can kill 100,000 insects,spiders and even small animals in a day"
L-F,"There is an ornamental grass called Feather Reed Grass
(Calamagrostis acutiflora) and it is from 3 to 5 feet tall and it has a lot of flowers."
L-F,"There is a grass called Perennial Fountain Grass
Pennisetum alopecuroides"
L-F,[ - is that there are all kinds of diffrent cattipilers but there is only one kind that i know that is piosenes and it is white with black spikes and it is really cool iv seen one or two before and thoes are the most dangoures cattipilers that i know .- ]
L-F,Ants have been around Sens the Cretaceous period!
L-F,"Brydie, wolves do not live in the pine bush, they live in canada and the western Us"
L-F,you also need co2 for photosynthesis
L-F,I learned that there are different types of air poulltion can effect different people. Like in the video I saw ittold me that there are air types that are hazordus and can be very harmful.
L-F,Bryophyte is a moss
L-F,[ - mosses and ferns are eukaryotic which means they have nucleus.they also contain cell walls made of cellouse a fibrous and tough material- ]
L-F,"Anthony, mosquitos also kill the most people yearly out of any animal in the world."
L-F,a baby female ant eats special food and becomes a queen
L-F,they mix blobs of silk with water to make webs
L-F,Rivers are just lots of streams joined together.
L-F,"There are two types of fresh water, hard and soft. Hard water has lots of metals. Soft water has no minerals"
L-F,Soil and paper towel have some progress it's 12/7 and we hve some progress the others have nothing so far i hope next week on 12/10 there will be more progress
L-F,"[ - GrassHoppers are one of the most unic insects
on the planet - ]"
L-F,[ - GrassHoppers really have sixlegs- ]
L-F,grass hopers have 6 legs check your work please thanx
L-F,Thats not how you spell Grasshoppers or info check this BILL thanks
L-F,[ - A Grasshoppers Thorax is really big- ]
L-F,"moss
with nearly10,000 species. Liverworts (Phylum Marchantiophyta) account for approximately6,000 species, and hornwort (Phylum Anthocerotophyta) species number about 200.
BY: BRENNA STEPHENS"
L-F,"[ - When it's cold, Ants sleep through the winter. They can be frozen without harm. Ants also move their colonies deeper below the frost line. Ants also can sleep in logs and stumps.- ]"
L-F,"Titariomyrma gigantuem Size 6 cm
Monomarium pharaonis Size 2 mm"
L-F,"Snowflakes form depend on the tempreture of the air.
warmer: simple form
colder: complex form"
L-F,evaporation is water. water is steaming.
L-F,yeah africa is closer to equator
L-F,hey tyler a shorter word for water is H2O
L-F,yes thatsn right but some of the gose to the trees and dose not dry up and it stays under ground
L-F,"i know that one diffrense is that sugar drinks have stuff like
cornsyrup
natral flavors
lots of sugar
lots of lactose."
L-F,"[ - The Water comes from graciers, lakes, groundwaters, swamps, and river.- ]"
L-F,Water scarcity happens when a place is too hot like Africa. The water evaporates more often.
L-F,"Some ways humans purify water are
*Boiling
*Iodine
*Filtration systems
*Evapration traps"
L-F,"One way humans purify water is a filtration system, Another way humans could purify water is boiling the water."
L-F,[ - is that it has to do with chemestrey- ]
L-F,wow you can't we can clean it but making it is a [No] you can serch that ongoogle. But still.
L-F,"We know how to make water but its really hard and there are lots of complications.
( google it )"
L-F,hey timy they already made a filter that can trancfer the salt out of salt water
L-F,Salva doesn't have the mateirials.
L-F,[ - is that we should build filters in big factories and transport water all around the world and check if the filters take out the salt in the water.- ]
L-F,"freshwater is water that humans need to survive,"
L-F,Water pollution is the contamination of bodies of water usually caused by humans. Water pollution happens when contaminants get into the water source.
L-F,because we cant servive without water!!!
L-F,I think in our group we should have put the tube inside the beaker and put tape around it more.
L-F,Fish have gills which help them breathe underwater.
L-F,"The water sikell is so in porentent for us as humens.
and us with plastic is so bad for evey thing . straer
Recycling. or we are going toRegretted.
most of our water comes from our oceans. which are very dirty. There is stillnot much left for the animals and it will be very disgusting cuz I was little pieces of plastic."
L-F,my group put the coffee filters inside the cups and we put the carbin in it and poored the water in. It was clean but it was blue. Next time i would only put a little bit of the carbin and a little bit of the water.
L-F,the bule sand like stuff is the fertilizer
L-F,"Our groups plan was
1. White filter
2. White filter with Activated Carbon
3. Brown Filter
4.White fiter
Unfourtunaly Our plan took out most of our Nitrates wre taken out but our Nitrate level was about 50 Nitrates so in that case our water was still unsafe to drink"
L-F,our groups desigened work we use white fiter then carbon and brown fiter. next time we wont pour too much dirt water in the carbon so it wont go on the table.
L-F,in class we had to filter water with a coffee filter and we learned that if you double the coffee filter over it will do better against the dirty water.
L-F,"To reflect on todays science expirement, I know that I should use carbon as the second step instead of the first."
L-F,so I think that our 3 part filter was good but we messed up on the actived carbon because we did not put in a filter so the water would just stay there
L-F,"When we made the filter we used the W.filter , A. carbon and then B. filter when we filterd the water it turned out clear."
L-F,"When I did the thing which you have to try to turn the dirty water into clean, it was kinda hard because my group sometimes fight, but we did it, but we thought we could use more of the active carbon but that made the water cloudy and dirty, it clean before we use all the active carbon."
L-F,[ - Soda can also weaken you teeth and bones. Water is good for you + water can hydrate you.- ]
L-F,YesterdayI puriefed water. First you do the white filter and then you do the A. carbon and after that you do the brown filter. That's how you get a really good score.
L-F,"During the filtering expriement we did, I learned that if we add to much A carbon, it turns the water all black and cloudy, in conclusiondon't put a lot of A carbon in the water to filter it. :)"
L-F,"When we first filtered our water it still had some bule in it from when it was dirty,but when I was cleaning up I realised that it looked cealer/it had no more color,My theory is that Filters work better over time."
L-F,today we tested how much toxin was in dirty water and there was so much of it! i will continue
L-F,"[ - I learned was that with my group we saw way to filter wateruseing coffe filters! it was so fun because when where doing the project and I saw that we were all having fun in the processe. we also saw that we learned from our mistakes! we had clear water but we though that it coud be MORE clean so we added more carbon and the clear water with the left over dirty water, but it didn't turn out as planed. so thats all I have to tell you about my team project, I hope I tought you all something.- ]"
L-F,Good for salva he did what he wanted. He did what was wright for his people.
L-F,"My class and I finsh the bookA Long walk to water an it was really good.
We should really build pipes around places where people cant get water"
L-F,Even if we get ground water we still have to filter it.
L-F,Mosquioes are the most different creature on the planet because its one of the only living creature carry diseases
L-F,i told you you have to do a 2 finger click when you do that you have to click the open link to new tab.
L-F,DID YOU KNOW THAT ANTS HAVE BEEN ON EARTH SENS DINASORS AND SURVIVED THE ICE AGE
L-F,[ - is that they NEED food to survive!!- ]
L-F," soil is a wonder and i've never heard of white soil. and anyway soil is used for many things like plants,chipmuncks and people."
L-F,"[ - is that most water are dirty in villages, and If we install filters in villages so they can be clean.- ]"
L-F,[ - is that if we find a way to filter saltwater it could help humans- ]
L-EF,"New intrimationThat me and Dylan discoverd is that ant colines could have millions of ants. There are diferent typs of ants theres 1 queen ant worker ants which are females and there are drones who are males . When a termite whol is attact army ants spry a substance tat the attaker will not like. Ants like to eat friut and other small things]    
[    I need to understand  -if Ants are decomposers. The reason I am wondering if ants are decomposers is because if a apple starts to rot and they eat it, is that considerd decomposing."
L-EF,"[    My theory  - is that rain comes into the mushroom, which makes the steam or smoke (what)- ]
[    This theory cannot explain  - That mushrooms have no holes. - ]    
[    I need to understand  - How it comes to there spores? Is it Moss?- ]    
[    New Information  - about this, (from BrainPop), is that when spores (or something) does a thing called Budding, that makes it come off the mushroom (not really) this makes it (in my thinking) let the smoke come out when you flick it.- ]    
[    New Information  - More info I have is that the mushroom is called the Puffball Mushroom.- ]    
[    New Information  - (as of 12/6/18) They dont spur out steam or smoke.- ]    
[    New Information  - (As of 12/10) The Puffball ISN'T A MUSHROOM. It actually is a fungi, but isn't a mushroom. (What?)- ]    
[    New Information  - More, the smoke or steam is actualy DUST LIKE SPORES! So that means, that the smoke is actually SPORES, That look like DUST!- ]    
I guess I found the answer to my theory! or did I?
[    New Information  - I see that they get the spores out from getting Impacted (like the flick I saw at the Albany PineBush)- ]    
I guess that's it
Here is a picture!
Image -> https://kf6.rit.albany.edu//attachments/5b87586745b8a02554df72de/5c0ea49ec0c1561fdba72c41/1/Screenshot 2018-12-10 at 12.37.47 PM.png
(C) 2018 Wikipedia
A Puffball (mushroom)"
L-EF,"[    New Information  - Decomposition works when organic substances break down non-living, more simple organic matter (foxes, deers, etc.). This process helps ecosystems by turning organic matter into enerygy for other plants to grow in (Soil). Fungi, bacteria and insects are the ones who do this process, they're called decomposers.- ]"
L-EF,"[    New Information  - fungi like mushrooms,midew,and
toadtools are not plants .They dont have chorophyllso they cant make their own food. fungi release enzymes that decompose dead plants and animals .- ]"
L-EF,"[    New Information  - Segmentation can help the earthwormmove. Each segment or section has muscles and bristles called setae. The bristles or setae help anchor and control the wormwhenmoving through soil.The bristles hold a section of the wormfirmly into the ground while the other part of the body protrudes forward.
Here's a picture of what i'm trying to explain.
Image -> https://kf6.rit.albany.edu//attachments/5b87586745b8a02554df72de/5bcde679e196dc4872d2ce92/1/mating_worms.gif"
L-EF,"[    New Information  -After what bill said: plants are producers and animals that eat plants are herbivores. when herbivores eat the plant, that plant that has stored energy that goes into an animal willthen the animal have energy as well. an animal that eats a herbivore is called a carnivore. the energy will go into the carnivore. when animals die there is something called decomposers which take the energy from the animal and put it in the soil for new plants to grow there. this is called a food web. - ]     Quote from Bill Nye the science guy: food is fuel and energy. - varsha's add on information!"
L-EF,[    Putting our knowledge together  - in each ant family( ant hill) there is one queen ant. the queen ant gives birth to babies. When the baby ants are born they are usally white. as they grow up they turn black.- ]     thousands and thousands ofants live in one ant hill like an apartment. ants eat sweet fruits and other sweet things. there are many different kinds of ants. Ants live everywhere!!!
L-EF,"<table id=""KeywordResultTab1"" width=""100%"">
<tbody>
<tr>
<td colspan=""2"">The biggest plants on the planet, trees offer shade and wood. We make paper, rubber, and even medicines from trees. We pick fruit and nuts from trees. Find out how trees help filter air and water. Discover how trees protect farms and rivers. The leaves of deciduous trees change color when they stop making chlorophyll. Conifers have needles that stay green. The seeds of deciduous trees are in the fruit, but the seeds of conifers are in cones. Formed each year, tree rings are based on the weather. Forests are being cut down to make room for farms and factories.</td>
</tr>
<tr>
<td></td>
</tr>
</tbody>
</table>"
L-EF,"Bigger animals in the food chain kill smaller animals but smaller animals can kill bigger animals. Say if there in a pack then they could take down a bigger animal. 
I think fish don't need air to breath because they have some kind of organe in there body that lets them breath in water and have no need for air
Scientific methods are ways of making there Questions better then they were before 
science should real step up its game by doing other things. 
The courtyard interactions the courtyard interactions and I have been focusing on is the apple tree changing during each season . is the tree dead? Will it have its leaves again?
The courtyard has a lot of dying stuff including trees animals and grass and plants.
Scientists are working on a solution so plants don't die in the winter. I hope it happens. 
Why and how do the animales get in the cortyard 
STOP FOLLOWING ME I WANT TO BE ALONE!!!!!!!!!!!!!!!"
L-EF,"Endoplasmic Reticulum (ER): The Endoplamic Reticulumis an extensive network of membranes composed of both regions with ribosomes (rough ER) and regions without ribosomes (smooth ER). The ER synthesizes proteinsand lipids.
Golgi complex: This organelle is responsible for manufacturing, storing and shipping certain cellular products including proteins.
Mictotubules: These hollow rods function primarily to help support and shape the cell. They are important for chromosomemovement in mitosisand mieosis, as well as cytosol movement within a cell.
Mitochondria: Mitochondria generate energy for the cell by converting glucose (produced by photosynthesis) and oxygen to ATP. This process is known as respiration.
Nucleus: The nucleus is a membrane-bound structure that contains the cell's hereditary information (DNA).


Nucleolus:This structure within the nucleus helps in the synthesis of ribosomes.
Nucleopore:These tiny holes within the nuclear membrane allow nucleic acidsand proteinsto move into and out of the nucleus."
L-EF,"Image -> https://kf6.rit.albany.edu//attachments/5b87586745b8a02554df72de/5bb26bbf502a7223616cd316/1/220px-Pentatomidae_-_Halyomorpha_halys-001.JPG
&lt;---- the dusky stink bug
[    My theory  - is the bug uses its colors to camoflouge itself so it wont be eaten- ]    
[    This theory cannot explain  - why this bug has designs on it's back- ]    
[    New Information  - insect called DUSKY STINK BUG- ]    
________________________________________________________________________________________
10/1/18
[    New Information  - stink bug is herbivore, and a stink bug will bite if it feels threatened- ]    
________________________________________________________________________________________
10/2/18
[    New Information  -Stink bugs stink when killed/crushed/""molested"". A stink bug stinks as a defensive act to prevent any threat to their lives. The stink also invites its friends to come to its territory.- ]    
________________________________________________________________________________________
10/3/28
[    New Information  - the dusky stink bug is naturally found ineastern North America. like all stink bugs this bug has sharp sholders and a hard shell. thats why it is relatively hard to crush them- ]    
________________________________________________________________________________________10/4/18
[    New Information  - stink bugs also hunt beetle larvaeor caterpillars- ]    
________________________________________________________________________________________      here is where i get my new info.
http://stinkbugsguide.net/facts.htm (Link->http://stinkbugsguide.net/facts.htm)
http://www.stopbmsb.org/stink-bug-basics/look-alike-insects/ (Link->http://www.stopbmsb.org/stink-bug-basics/look-alike-insects/)
https://wonderopolis.org/wonder/why-do-stink-bugs-stink (Link->https://wonderopolis.org/wonder/why-do-stink-bugs-stink)"
L-EF,"The information I have learned is all from brainpop.
[    New Information  - There are over 12,000 species of ants, many species have different behaviors. I have also learned the ""exoskeleton"" around the ant protects the ant, but it also helps the ant move about. My final thing I learned was that male ants are called ""drones"" and their only job is to mate with the queen to create eggs, afterwords, they die.- ]"
L-EF,"Why Do Trees Need Sunlight And Water
Trees/Plants Needs Sunlight And Water because-**Plants need waterandsunto make their own food energy (photosynthesis). The Food That They Make Is Sugar! They Make It On LeavesPlants Also Needs Soil! Another Fact:* Air can transport pollen and seeds fromplantsso that newplantscan grow
Image -> https://image.shutterstock.com/image-vector/diagram-showing-process-photosynthesis-illustration-260nw-563007307.jpg
We Need Water For Roots Some extra Information Are That Leaves ALSO GIVE OXYGEN!! So If Ther ewere no plants we would not have hair or anything so THE only thing That Helps US are motly improtantly PLANTS!!"
L-F,"-
[    New Information  - when a ant is born it is whiteand it gets it color when it gets older- ]    
- ]"
L-F,[    (missing link)  - Moss can only grow in a clean enviroment.Moss can't grow if there is pollution.- ]
L-F,[    A better theory  - Ants do not just find th hills- ]
L-F,[    My theory  - A Grasshoppers Thorax is really big- ]
L-F,"[    My theory  - GrassHoppers are one of the most unic insects
on the planet - ]"
L-F,[    New Information  - ants are born with wings and when some ants get older there wings fall of- ]
L-F,"[    New Information  - Ants do not find the hills they build them with dirt!- ]    
But I am not sure how they build them. I am pretty sure they work together to build it I will have to find that out!"
L-F,"[    New Information  - Ants have three main body parts, the Head, the Thorax, and the Abdomen- ]"
L-F,[    New Information  - ants live in groups called colonies- ]
L-F,[    New Information  - ants love fruit and eneything sweet- ]
L-F,"[    New Information  - Ants work togther to do a ot of things like build ant hills.
Ants bodys are devided into three main parts the head, the thorax, and the abdomen!"
L-F,[    New Information  - every living thing has energy- ]
L-F,[    New Information  - GrassHoppers really have sixlegs- ]
L-F,[    New Information  - if a ant is feed the right food it will become a queen ants- ]
L-F,"[    New Information  - If baby ants eat the right food they can turn into the queen.
- ]    
- ]"
L-F,[    New Information  - is I know that moss has very tiny thin roots I think because when i pick up moss I can't even see the roots of the moss- ]
L-F,[    New Information  - is that worms in the courtyard only come out when you lift some thing wet or when it rains then when the rain comes the worms come up from out of the dirt and i know i hav seen it .- ]
L-F,"[    New Information  - Moss grows and spreads called ""spores."" They're special reproductive cells that grow on moss. Since the spores are VERY light, the wind blows th spores away, creating more moss.- ]"
L-F,[    New Information  - mosses and ferns are eukaryotic which means they have nucleus.they also contain cell walls made of cellouse a fibrous and tough material- ]
L-F,[    New Information  - Newly hatched eggs become slaves and only Queens can lay eggs.- ]
L-F,[    New Information  - queen bess lay the eggs- ]
L-F,"[    New Information  - the mosquitos can spred a deathly illness though. So, if you see a moquito sucking out someone's blood, kill it.-]"
L-F,"[    New Information  - There are over 12,000 kinds of ants. Males have wings. Females don't have wings and when the queen dies the colony falls apart.- ]"
L-F,[    New Information  - When an ant builds a ant hill they make tunnelsin they ants hill like rooms- ]
L-F,"[    New Information  - When it's cold, Ants sleep through the winter. They can be frozen without harm. Ants also move their colonies deeper below the frost line. Ants also can sleep in logs and stumps.- ]"
L-F,"[    New Information  -ants bodys are divided into 3 main parts. head, thorax and abdomen- ]    
- ]"
L-F,"[    New Information some trees are very slow and takes 20 to30 years, some reach to full size 10-15 years.it's growth depends on what type of tree it is."
L-F,"[    Putting our knowledge together  - Ants sleep in the winter, they dig their colonies deeper below the frost line and can be frozen without harm.- ]"
L-F,$$$$$$$$Anthills can shelter thousands o ant$$$$$$$
L-F,"a small flowerless green plant of the divisionBryophyta, which comprises the mosses and liverworts."
L-F,abiotic and biotic are other words for non-living and living.
L-F,"Adark greencolour with a tint ofyellow, like that of moss. darkmoss greencolour: A pale greyishgreencolor, like that of lichen."
L-F,Ant might more than one at a time.
L-F,Are all beehives eteble
L-F,Daddy long legs areOPILIONE not spiders.
L-F,"I don't know, but lets both do some esearch and we'll figure it out!"
L-F,i just found out that the plants take in co2 and let out oxegen which is what we breath in.
L-F,Iagree wit you spores are microscopic
L-F,"In science we planted beans on 11/31 now it is 12/3 and there was no progress then i looked up how long will it take so
[    My theory  - is that on 12/7 or 12/10 it will show some progress- ]"
L-F,Inoticed that after the leaves change color the enregy is no longer getting produced so that could be a reason they fall off.
L-F,"Moss spores spread onto certain things and they need sun and water to help them grow
[    My theory  -- ]    
[    My theory  -
[    My theory  -
[    My theory  -
[    Putting our knowledge together  -- ]    
- ]    
- ]    
- ]"
L-F,o think that peguins need feathers to keep themselves warm
L-F,"Ok Shreyas, thanks for the advice!"
L-F,"OK SO EHHHHHHHH!
I love the advice ! Thanks!!! I'll reasearch more I promise!"
L-F,"Okay So, EHHHHH"
L-F,They make it so bees can live in them!
L-F,"Titariomyrma gigantuem Size 6 cm
Monomarium pharaonis Size 2 mm
????????????????????????????"
L-F,you should make a biger quashtion because you could just serch that up and mabey you can wach that brain pop video
L-F,"? soil is a wonder and i've never heard of white soil. and anyway soil is used for many things like plants,chipmuncks and people."
L-EF,"Comets, trans-Neptunian objects, or water-rich meteoroids callled protoplanetsfrom the outer reaches of the asteroid belt colliding with Earthmay have brought water to the world's oceans."
L-EF,"Where did the Earth's waTyleter originally come from?
Much ofEarth's wateris thought to havecome fromasteroids impacting the planet early in its history. Image via NASA/Don Davis. The surface of the very youngEarthwasinitiallyan ocean of magma. Hydrogen and noble gases from the solar nebula were drawn to the planetary embryo, forming the first atmosphere."
L-EF,We need water because 75% of the human body is made out of water and also since plants need water and they give us oxygen and we need water to live and we get the oxygen from the plants and we give carbon dioxide back to the plants so basically almost everything need water.
L-EF,"I know that there is water in the ground. It is called ground water. If the people in Africa drank groundwater, would it be bad for them? I made this theory by knowing that the ground has dirt. Would people in Africa be drinking dirty water of would it be clean.
[    This theory cannot explain how the dirt is filtering the water because the soil has nitrates and the water Nya was drinking could have been bad for her because of thr high nitrate levels."
L-EF,The water cycle starts in a lake. water evaporates and goes into clouds. cloud gets dark nd fall of water and rains on land or lakes. water travels through underground. water ends up in the lake when land meets a lake.
L-F,"[    Putting our knowledge together  - When we worked in teams of 4/3, We made a tube that we could fill water with and we made it to the second challange- ]"
L-F,";-; well i guess it could be hard if you did not have a plan but other wise, It would not be that hard."
L-F,It was fun to do with classmates and easy it didn't really make a big mess for us my questions are can we go longer and can it get harder cuz what we did was easy .
L-F,[    My theory  - is- ]     that we used the brown filter first than we used A carben then white filter and 150 0
L-F,It could. i also think that too!
L-F,"[    Putting our knowledge together  - To build on, We all need water to servive. You should wach the movie ""Holes"". It will really help. It gives you information about what will happen if you dont drink water, And what will happen if you dont eat for a while.- ]"
L-F,wow you can´t we can clean it but making it is a [No] you can serch that ongoogle. But still.
L-F,sorry if that was rude
L-F,"hi guys sorry if the link doesen't work i am working on it so just be pastiont.
(spelling might be bad)"
L-F,People need water to hydrate.
L-F,"[    New Information  - I learned was that with my group we saw way to filter wateruseing coffe filters! it was so fun because when where doing the project and I saw that we were all having fun in the processe. we also saw that we learned from our mistakes! we had clear water but we though that it coud be MORE clean so we added more carbon and the clear water with the left over dirty water, but it didn't turn out as planed. so thats all I have to tell you about my team project, I hope I tought you all something.- ]"
L-EF,there are two parts of a shadow a umbra dark part which is in the middle and penumbra light part is on the outside part
L-EF,lasers are a very very strong source of light they are so hot that they can cut through metal bars with ease diamond sellers cut simmonds which is one of the hardest substances on earth
L-EF,transparent means full se through so nontransparent means opaque non see through
L-EF,aura borealis commonly none as the northern lights are a form of colored light is usual found in the north pole but it can go south like to france or italy the natives feared them because they thought they were evil things
L-EF,photoluminescence is when an animal makes it one light fact over 70 of the worlds deep sea fish are photoluminescence fireflies are also photoluminescence
L-EF,photoluminescence is when creatures in small dark places can make them selfs viable for example fire flies have photoluminescence and their is this kind of fish that has a little light on its head
L-EF,those are the colors of your eye cones what i mean by your eye cones is you have eye cones is that you have cones in your eyes that are shaped like ice cream cones by mixing them you get the secondary colors
L-EF,the secondary colors of light are made by mixing the primary colors of light here are the secondary colors of light yellow magenta and cyan here is how their made
L-EF,the northern lights are branches of colored light in the sky you can only see them in the north pole but some times you can see them in muskox in the winter
L-EF,a transparent object is something you can see though like stephanie light can go right though it
L-EF,a translucent object is some thing that you can kind of see though like paper paper is sort of dark sort of light
L-EF,when you have two light sources facing on one thing and there turned on you see two shadows and the same thing happens when you have three light sources are there but three shadows appear
L-EF,if you add light to a prism it should change the white light into the colors of the rainbow red orange yellow green blue violet and indigo
L-EF,my understanding of natural and artificial light is that living things make there own light like fireflies squids bacteria and fungi 70 present of the worlds deep sea fish make their own light
L-EF,lasers can burn through the hardest substance like diamonds the hardest things on earth laser can burn thousands of holes in 1 day
L-EF,the law of reflection is that if you shine light at a 90 degree angle it will be reflected as a 90 degree angle the light ray that egos to the flat mirror is called the incident ray and the ray that bounces off is called reflected ray
L-EF,its used in things like flashlights if we didn't use concave mirrors in flashlights it would be like a candle
L-EF,convex lens with light rays will concentrate light making a focus point that is the most concentrated and after that it starts to get less concentrated
L-EF,i also learned that light can not go through an opaque object because it isn't transparent
L-EF,another one of the things i learned was that in ancient times people used sundials to tell the time they could tell that the higher the sun was in the sky the shorter the shadow
L-EF,when light hits a double convex lens it travels together and hits and the light is concentrated at the focal point
L-EF,lasers are very bright and they can burn through anything in the world it can burn through steel and chrome and cloth and iron and metal and everything
L-EF,when white light goes through a prism it will make a rainbow all the colors that come out of the prism will be rainbow colors
L-EF,chemiluminescence turns chemical energy into light i used to have glowing stars and a moon on the top of my closet so that is an example of chemiluminescence
L-EF,making a rainbow with rain is when its raining lightly and the sun is out an example is when you turn on a sprinkler and the sun is shining
L-EF,when light hits a flat mirror the angle of incidence equals the angle of reflection when an incident ray hits a 40 degree angle it will come out a 40 degree angle
L-EF,a translucent object is not see through that means that you cant look through it but a little light can come through a translucent object can be a pace of paper and an mica computer
L-EF,a concave mirror has a sort of cave shape we have mirrors that are flat the mirror that i am talking about is that mirror but pushed in this mirror looks like a bowl when you look into it you see a long shape of yourself
L-EF,a convex mirror is the very opposite this mirror is pushed out this mirror looks like a belly as we gr 4 call it a belly mirror when you look into one of these mirrors you see yourself up side down
L-EF,concave lens heal near sided people see far sided the light rays goad through the eyes and connect at the back of the head
L-EF,lasers are very bright and very strong they can go through anything if you put a red balloon inside a a white balloon and shine a laxer on it the balloon will pop
L-EF,to make white light is to shine blue light red light and green light shine all of the colors in the same spot then you will see white light here is a picture to make it more simple
L-EF,light can be diffused when light is shone and hits a bumpy mirror and reflects and the light spreads out like a concave lens whits is called diffused reflection
L-EF,to make a rainbow withs prism is simple just get a prism and go outside then hold the prism in the air and you'll see a rainbow but sometimes you can not see all the colors
L-EF,co lours of light you can make white light by mixing red green and blue primary colors of light light together
L-EF,the secondary colors of paint are orange green and violet and they are the colors that the primary colors make when they mix each other
L-EF,there are three rinds of eye cones in your eyes they are red green and blue they are sensitive to objects that are either yellow red green blue cyan or magenta
L-EF,the gilt rays from a convex lens go inwards into a point that point is the meeting place of the light
L-EF,your eyes can adjust to darkness after a few minutes in pitch blackness in a movie theater the movie has light on the screen but it isn't very bright but at least you can see the outlines of the people that you are sitting between
L-EF,the angle incidents equals the angle of reflection
L-EF,a defuse reflection happens when light hits a bumpy mirror
L-EF,you have three eye cones in your eyes one is red and one is green and one is blue they are all sensitive to there own colors
